user_id,first_name,last_name,age,city,reg_date,plan,churn_date,month_year,duration,mb_used,message_count,messages_included,mb_per_month_included,minutes_included,usd_monthly_pay,usd_per_gb,usd_per_message,usd_per_minute,plan_name
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-05,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-06,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-07,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-08,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-09,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-10,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-11,603.83,16922.13,0.0,50,15360,500,20,10,0.03,0.03,surf
1152,Merrill,Hogan,35,"Orlando-Kissimmee-Sanford, FL MSA",2018-11-01,surf,0,2018-12,698.37,15773.119999999999,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-02,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-03,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-04,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-05,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-06,238.36,4746.07,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-07,585.12,11763.72,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-08,645.5,15152.16,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-09,552.82,19322.87,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-10,755.66,10091.36,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-11,620.77,16651.62,0.0,50,15360,500,20,10,0.03,0.03,surf
1153,Kathaleen,Crawford,30,"Bridgeport-Stamford-Norwalk, CT MSA",2018-06-19,surf,0,2018-12,594.79,9006.32,0.0,50,15360,500,20,10,0.03,0.03,surf
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-08,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-09,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-10,338.52,16242.38,74.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-11,273.39,18063.16,68.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1154,Humberto,Pruitt,53,"Nashville-Davidson–Murfreesboro–Franklin, TN MSA",2018-07-18,ultimate,0,2018-12,239.32,12544.68,83.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-02,86.03999999999999,4975.1900000000005,8.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-03,253.99,20935.06,34.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-04,276.18,18536.920000000002,49.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-05,215.61,16743.03,36.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-06,197.07,20582.21,35.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-07,130.26,20407.8,27.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-08,234.82,26732.39,33.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-09,201.29999999999998,25109.6,47.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-10,253.21,25785.6,23.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-11,266.93,20099.69,28.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1155,Claude,Hahn,19,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-02-21,ultimate,0,2018-12,203.07999999999998,26530.44,35.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-02,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-03,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-04,226.73,8642.62,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-05,471.25,24169.96,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-06,566.61,21636.5,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-07,507.65999999999997,23331.7,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-08,391.78,17630.7,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-09,311.69,20283.49,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-10,387.09,19966.57,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-11,605.26,18137.5,0.0,50,15360,500,20,10,0.03,0.03,surf
1156,Anette,Chambers,71,"Albuquerque, NM MSA",2018-03-25,surf,0,2018-12,377.51,17486.49,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-02,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-03,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-04,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-05,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-06,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-07,296.52,6447.47,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-08,362.51,15398.11,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-09,498.17,10238.27,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-10,405.71,10062.17,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-11,391.46999999999997,9236.95,0.0,50,15360,500,20,10,0.03,0.03,surf
1157,Luciano,Sheppard,63,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-02,surf,0,2018-12,486.37,8196.85,0.0,50,15360,500,20,10,0.03,0.03,surf
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-08,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-09,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-10,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-11,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1158,Robin,Thornton,20,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",2018-11-30,ultimate,0,2018-12,451.36,21244.74,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-08,706.12,6412.6,73.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-09,759.4,17015.76,107.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-10,806.92,15861.99,106.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-11,813.42,13825.28,94.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1159,Dierdre,Baker,58,"Miami-Fort Lauderdale-West Palm Beach, FL MSA",2018-07-21,ultimate,0,2018-12,1015.74,13966.210000000001,110.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-02,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-03,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-04,215.51,6759.66,9.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-05,594.27,20314.35,14.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-06,523.71,16732.0,11.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-07,565.48,15954.6,17.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-08,612.3,22566.63,24.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-09,644.21,15166.3,23.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-10,638.82,24711.15,13.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-11,499.2,22695.93,10.0,50,15360,500,20,10,0.03,0.03,surf
1160,Steven,Morgan,44,"Portland-Vancouver-Hillsboro, OR-WA MSA",2018-02-05,surf,0,2018-12,570.5,22595.059999999998,14.0,50,15360,500,20,10,0.03,0.03,surf
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-08,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-09,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-10,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-11,107.39,1052.08,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1161,Florance,Estrada,52,"New York-Newark-Jersey City, NY-NJ-PA MSA",2018-11-27,ultimate,0,2018-12,682.16,13603.88,2.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-08,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-09,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-10,298.6,10939.1,23.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-11,353.23,17130.9,34.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1162,Mark,Farley,20,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-07-12,ultimate,0,2018-12,367.15999999999997,19813.79,39.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-04,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-05,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-06,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-07,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-08,367.18,12166.449999999999,4.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-09,407.26,14821.54,3.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-10,678.34,19785.31,7.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-11,547.01,26548.26,10.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1163,Lanie,Washington,27,"Los Angeles-Long Beach-Anaheim, CA MSA",2018-01-12,ultimate,0,2018-12,495.9,22193.15,6.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-02,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-03,0.0,0.0,0.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-04,102.43,2947.77,9.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-05,426.48,13675.95,26.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-06,372.36,16795.58,29.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-07,383.52,13498.97,28.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-08,273.8,14337.82,21.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-09,428.02,14072.88,29.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-10,420.68,16135.66,25.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-11,442.81,16867.46,32.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1164,Kam,Macias,31,"Chicago-Naperville-Elgin, IL-IN-WI MSA",2018-02-17,ultimate,0,2018-12,332.21,16078.19,26.0,1000,30720,3000,70,7,0.01,0.01,ultimate
1165,Nigel,Huber,20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-10-27,surf,0,2018-02,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1165,Nigel,Huber,20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-10-27,surf,0,2018-03,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1165,Nigel,Huber,20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-10-27,surf,0,2018-04,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
1165,Nigel,Huber,20,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",2018-10-27,surf,0,2018-05,0.0,0.0,0.0,50,15360,500,20,10,0.03,0.03,surf
